NaN	NaN
43.205821	0.341758
43.209342	0.344985
43.213155	0.347918
43.216382	0.351439
43.219902	0.354665
43.223716	0.357892
43.227236	0.361119
43.231343	0.363466
43.234277	0.367573
43.237797	0.370507
43.241317	0.374027
43.244251	0.377840
43.247771	0.381067
43.250411	0.384881
43.253638	0.388988
43.256278	0.392802
43.259505	0.396615
43.261559	0.401309
43.264492	0.405416
43.267426	0.409229
43.270359	0.413043
43.273000	0.416857
43.276226	0.420964
43.278867	0.424777
43.281800	0.428591
43.285614	0.431818
43.288254	0.435925
43.292068	0.438858
43.295588	0.442085
43.298815	0.445605
43.302628	0.448539
43.306735	0.452059
43.310256	0.454993
43.313776	0.458220
43.317589	0.461446
43.320816	0.464673
43.324337	0.467900
43.328150	0.471127
43.331670	0.474061
43.334897	0.477581
43.338124	0.481395
43.341645	0.484621
43.344578	0.488728
43.347218	0.492542
43.350739	0.495476
43.353965	0.499583
43.357192	0.502809
43.360419	0.506623
43.363939	0.510143
43.366580	0.513957
43.370393	0.516890
43.373033	0.520997
43.376554	0.524224
43.379487	0.528038
43.383007	0.531265
43.386234	0.535372
43.389461	0.538305
43.392395	0.542119
43.396208	0.545639
43.398849	0.549453
43.402369	0.552680
43.405302	0.556787
43.408823	0.559720
43.412050	0.563534
43.415276	0.567054
43.418210	0.570868
43.421144	0.574681
43.424077	0.578495
43.427011	0.582602
43.429944	0.586415
43.433464	0.589642
43.436398	0.593749
43.439918	0.596976
43.442852	0.600790
43.445492	0.604603
43.449306	0.607830
43.452826	0.611057
43.455466	0.614871
43.459280	0.618391
43.462800	0.621325
43.466320	0.624845
43.469254	0.628658
43.472774	0.631592
43.475414	0.635699
43.479228	0.638926
43.482161	0.642739
43.485682	0.645966
43.488615	0.650073
43.492135	0.653007
43.495949	0.656527
43.499176	0.659461
43.502696	0.662688
43.506803	0.665914
43.510617	0.669141
43.514724	0.671782
43.518244	0.674715
43.522057	0.677942
43.526164	0.681169
43.530271	0.683809
43.533792	0.687036
43.538192	0.689383
43.541712	0.692903
43.544939	0.695837
43.548753	0.699064
43.552273	0.702290
43.555793	0.705517
43.559313	0.708744
43.562834	0.711971
43.566354	0.714905
43.569874	0.718425
43.573688	0.721652
43.576328	0.725465
43.579262	0.729572
43.582782	0.732506
43.585715	0.736613
43.588649	0.740426
43.592169	0.743653
43.595689	0.746880
43.599503	0.750107
43.602143	0.753921
43.605957	0.757148
43.609477	0.760668
43.612704	0.763601
43.616811	0.766242
43.620625	0.769469
43.624145	0.772402
43.627665	0.775922
43.630599	0.779736
43.634119	0.782670
43.637639	0.786776
43.640573	0.790590
43.641453	0.792057
43.645560	0.794404
43.649080	0.797924
43.652894	0.800857
43.656414	0.804084
43.660521	0.806725
43.664628	0.809071
43.668441	0.812298
43.672548	0.814645
43.676655	0.817285
43.679882	0.820512
43.684576	0.823152
43.688683	0.825499
43.692790	0.828139
43.696897	0.830486
43.701004	0.833126
43.705404	0.835473
43.709511	0.838113
43.713618	0.840460
43.717138	0.843687
43.720952	0.846914
43.725059	0.849554
43.728579	0.852488
43.732099	0.855715
43.736500	0.858355
43.739726	0.861288
43.743247	0.864809
43.746474	0.868622
43.749700	0.871849
43.752341	0.876250
43.754394	0.881237
43.756741	0.885930
43.758794	0.890331
43.762021	0.894144
43.764662	0.898251
43.767888	0.902358
43.770529	0.906172
43.774049	0.909105
43.777862	0.912626
43.781089	0.915559
43.784610	0.918786
43.788423	0.922306
43.791944	0.925240
43.796050	0.927880
43.800157	0.930227
43.804558	0.932867
43.809545	0.934334
43.813652	0.936974
43.817759	0.939614
43.821279	0.942841
43.824799	0.946068
43.828319	0.949295
43.831840	0.952522
43.836240	0.954869
43.839760	0.958095
43.843867	0.960442
43.847974	0.963082
43.852081	0.965429
43.856481	0.968069
43.860588	0.970416
43.865575	0.972470
43.869682	0.975110
43.873789	0.977163
43.878483	0.979217
43.883177	0.981564
43.887284	0.984204
43.891391	0.986551
43.895498	0.989191
43.899605	0.991538
43.904005	0.994178
43.908112	0.996525
43.912219	0.999165
43.916326	1.001805
43.920726	1.004152
43.925126	1.006792
43.929233	1.009139
43.933340	1.011779
43.938034	1.013246
43.942141	1.015886
43.945955	1.019113
43.949475	1.022340
43.952408	1.026154
43.955929	1.029381
43.958862	1.033194
43.961796	1.037301
43.964729	1.041115
43.967076	1.045808
43.969716	1.049622
43.972650	1.053729
43.974997	1.058423
43.977930	1.062236
43.981450	1.065170
43.984384	1.069277
43.988198	1.072504
43.991718	1.075731
43.995825	1.078371
44.000518	1.080131
44.005506	1.081598
44.010199	1.083651
44.015773	1.084825
44.021053	1.085705
44.026040	1.087465
44.029854	1.090692
44.032494	1.093332
44.036014	1.096265
44.038948	1.100372
44.042468	1.103599
44.045695	1.107413
44.048335	1.111520
44.051269	1.115333
44.054202	1.119147
44.057723	1.122374
44.061243	1.125894
44.064176	1.129708
44.067110	1.133521
44.070630	1.136748
44.073564	1.140562
44.077084	1.143789
44.080018	1.147896
44.082951	1.151709
44.086765	1.155523
44.090285	1.158750
44.093512	1.161977
44.097325	1.165204
44.100846	1.168431
44.104953	1.170777
44.108473	1.174298
44.112873	1.176644
44.116980	1.179285
44.121967	1.180751
44.126074	1.183392
44.131648	1.184565
44.134875	1.187792
44.138102	1.191606
44.139862	1.196886
44.140449	1.203046
44.141622	1.209207
44.143382	1.214487
44.145142	1.219768
44.147782	1.223581
44.150129	1.226221
44.151303	1.228862
44.155703	1.231502
44.159223	1.234435
44.162743	1.237662
44.166264	1.241182
44.170664	1.243236
44.174184	1.246756
44.178878	1.248516
44.182398	1.251743
44.187385	1.253210
44.191786	1.255850
44.195893	1.258197
44.200586	1.260250
44.204693	1.262891
44.209093	1.265237
44.213200	1.267878
44.217601	1.270225
44.221121	1.273451
44.223761	1.277265
44.226988	1.281079
44.229628	1.285186
44.232855	1.289293
44.235495	1.293106
44.238722	1.296920
44.242242	1.300147
44.244883	1.304254
44.248696	1.307187
44.252217	1.310414
44.255737	1.313641
44.259257	1.316868
44.262777	1.320095
44.266298	1.323322
44.270698	1.325962
44.274218	1.328895
44.278325	1.331536
44.282432	1.333882
44.286539	1.336523
44.290353	1.339750
44.293873	1.342683
44.297393	1.346203
44.301207	1.349137
44.303847	1.352950
44.307367	1.356471
44.310594	1.360284
44.313234	1.364098
44.316461	1.367912
44.319981	1.371432
44.322915	1.375245
44.326435	1.378472
44.329075	1.382579
44.332889	1.385513
44.336409	1.389033
44.339930	1.391967
44.343743	1.395193
44.347850	1.397834
44.351370	1.400767
44.355477	1.403407
44.359291	1.406634
44.363985	1.408394
44.367505	1.411621
44.372198	1.413381
44.376599	1.416608
44.380706	1.419249
44.385106	1.421302
44.388626	1.424822
44.392733	1.427169
44.396254	1.430689
44.400067	1.433623
44.403587	1.436850
44.406814	1.440077
44.411215	1.442424
44.414735	1.445944
44.417668	1.449757
44.422069	1.452104
44.425589	1.455331
44.429109	1.458558
44.433216	1.461198
44.437030	1.464132
44.441137	1.466772
44.444657	1.469999
44.448764	1.472639
44.453164	1.474986
44.457271	1.477626
44.462258	1.479093
44.466365	1.481733
44.470472	1.484080
44.474579	1.486720
44.478979	1.489067
44.482500	1.492587
44.486607	1.494934
44.490420	1.498161
44.493941	1.501388
44.497461	1.504321
44.500394	1.508428
44.503915	1.511655
44.507435	1.514882
44.510368	1.518696
44.513889	1.521923
44.516822	1.525736
44.520636	1.529256
44.523276	1.533070
44.527090	1.536004
44.530610	1.539524
44.534130	1.542457
44.537650	1.545978
44.541171	1.549205
44.545571	1.551551
44.548798	1.554778
44.553198	1.557125
44.557598	1.559765
44.561705	1.562112
44.565812	1.564752
44.569919	1.567099
44.574026	1.569739
44.578720	1.572086
44.582827	1.574726
44.586934	1.577367
44.590454	1.580300
44.594268	1.583527
44.597495	1.586754
44.601015	1.589981
44.604829	1.592914
44.608935	1.595555
44.615096	1.596141
44.620670	1.597315
44.625657	1.598781
44.629764	1.601422
44.633871	1.603768
44.636804	1.607875
44.640324	1.611102
44.643258	1.614623
44.647072	1.618143
44.651179	1.620490
44.653819	1.623130
44.657926	1.625477
44.662913	1.627530
44.667313	1.629877
44.671420	1.632517
44.675527	1.634864
44.679634	1.637211
44.684034	1.640144
44.686968	1.643958
44.690488	1.646892
44.693715	1.650705
44.696942	1.654225
44.699875	1.658039
44.703689	1.660973
44.707209	1.664493
44.710729	1.667426
44.714250	1.670947
44.719237	1.672413
44.723930	1.674467
44.728917	1.676227
44.734491	1.677107
44.739185	1.678867
44.743292	1.681507
44.746812	1.684734
44.750626	1.687668
44.754146	1.691188
44.757079	1.695002
44.760600	1.698229
44.763533	1.702336
44.766467	1.706149
44.769987	1.709083
44.773507	1.712603
44.777321	1.715536
44.781428	1.718177
44.785535	1.720524
44.789935	1.723164
44.794629	1.724924
44.799029	1.727564
44.804016	1.729031
44.808710	1.730791
44.812817	1.733431
44.816924	1.734311
44.821911	1.736365
44.826018	1.739005
44.829831	1.741938
44.833938	1.744579
44.837459	1.747805
44.840979	1.750739
44.844792	1.754259
44.848019	1.757193
44.852420	1.759833
44.855940	1.763060
44.859460	1.765993
44.862980	1.769514
44.867087	1.771861
44.870901	1.775087
44.875008	1.777434
44.879408	1.780074
44.882635	1.783301
44.887329	1.785942
44.891436	1.788288
44.895543	1.790929
44.899063	1.793862
44.903463	1.796502
44.907570	1.798849
44.911677	1.801489
44.916078	1.803836
44.920184	1.806476
44.924585	1.808823
44.928692	1.811463
44.932799	1.813810
44.937786	1.815570
44.941893	1.817917
44.946000	1.820557
44.950400	1.823198
44.953920	1.826424
44.958027	1.828771
44.961547	1.831998
44.965948	1.834345
44.969468	1.837865
44.973575	1.840212
44.976802	1.841972
44.985016	1.847839
44.988536	1.849599
44.992350	1.852826
44.996457	1.855173
45.000564	1.857813
45.004084	1.860747
45.008191	1.863387
45.012591	1.865734
45.016698	1.868374
45.021098	1.870721
45.025205	1.873361
45.029312	1.875708
45.033713	1.878348
45.037820	1.880695
45.042220	1.883335
45.046914	1.885095
45.051021	1.887442
45.055421	1.890082
45.059821	1.892429
45.064515	1.894483
45.069502	1.896243
45.074196	1.898590
45.079183	1.900350
45.083876	1.902110
45.088863	1.903870
45.094144	1.905043
45.099717	1.906217
45.105291	1.906804
45.110278	1.908857
45.115559	1.910030
45.119959	1.912377
45.124653	1.914137
45.128759	1.916778
45.133160	1.919124
45.138147	1.920885
45.142254	1.923231
45.146361	1.925872
45.150761	1.928218
45.154868	1.930859
45.159855	1.932619
45.163962	1.934966
45.168362	1.937606
45.172469	1.939953
45.177163	1.942006
45.181563	1.944060
45.185964	1.946700
45.190071	1.949047
45.194177	1.951687
45.198284	1.954034
45.203271	1.956087
45.207378	1.958727
45.212365	1.960194
45.216766	1.962834
45.220873	1.965181
45.225566	1.966941
45.229967	1.969581
45.234074	1.971928
45.239647	1.973102
45.244341	1.974862
45.249328	1.976622
45.254608	1.977502
45.260182	1.978675
45.265756	1.979849
45.270743	1.981316
45.275437	1.983369
45.279837	1.985716
45.283357	1.988943
45.286877	1.992170
45.290984	1.994810
45.294798	1.997743
45.298905	2.000384
45.303012	2.002730
45.307999	2.004491
45.312986	2.006251
45.317093	2.008891
45.321493	2.011531
45.325600	2.013878
45.329121	2.016811
45.332641	2.020332
45.336454	2.023265
45.340561	2.025905
45.344668	2.028252
45.348775	2.030892
45.353762	2.032359
45.358749	2.034413
45.363150	2.037053
45.367843	2.038520
45.371950	2.041160
45.376351	2.043507
45.380458	2.046147
45.384858	2.048494
45.385445	2.049667
45.389258	2.053187
45.392485	2.056121
45.396005	2.059348
45.399819	2.062575
45.403926	2.065215
45.407446	2.068442
45.411846	2.070789
45.415660	2.074016
45.418887	2.077242
45.423287	2.079589
45.427981	2.081349
45.432088	2.083990
45.436782	2.086336
45.441475	2.088390
45.445582	2.090443
45.450569	2.092497
45.454676	2.095137
45.459370	2.096604
45.463770	2.099244
45.468757	2.100711
45.472864	2.103351
45.477264	2.105698
45.481958	2.107751
45.486065	2.110391
45.490465	2.112738
45.494866	2.115379
45.498973	2.117432
45.503080	2.120072
45.507187	2.122419
45.511587	2.125059
45.516281	2.126819
45.521268	2.128579
45.525668	2.131220
45.530362	2.132686
45.534762	2.135327
45.538869	2.137673
45.542976	2.140314
45.547083	2.142660
45.551776	2.145301
45.555003	2.148234
45.558524	2.151754
45.562337	2.154688
45.565858	2.157915
45.569378	2.161435
45.573485	2.163489
45.577885	2.166129
45.582285	2.168476
45.585806	2.171996
45.589913	2.174343
45.594313	2.176983
45.598420	2.179330
45.602527	2.181970
45.606927	2.184023
45.611034	2.186664
45.615141	2.189304
45.619541	2.191651
45.624528	2.193704
45.628635	2.195758
45.633622	2.197811
45.637729	2.200158
45.641836	2.202798
45.646237	2.205145
45.650344	2.207785
45.653864	2.210719
45.657384	2.214239
45.662078	2.216586
45.666185	2.218933
45.669705	2.222160
45.673812	2.224800
45.677919	2.227147
45.683199	2.228907
45.687893	2.230960
45.692000	2.233014
45.696987	2.235067
45.701094	2.237414
45.706081	2.239174
45.710188	2.241521
45.714882	2.243281
45.719575	2.245921
45.723682	2.248268
45.727789	2.250908
45.731896	2.253255
45.736296	2.256482
45.740697	2.258829
45.744217	2.262349
45.748324	2.264696
45.751844	2.267923
45.756245	2.270270
45.759765	2.273497
45.763872	2.276137
45.768859	2.277897
45.772966	2.280244
45.777953	2.282004
45.782353	2.284351
45.787047	2.286404
45.787633	2.286111
45.792620	2.288164
45.797607	2.289631
45.801714	2.292271
45.805821	2.294618
45.810808	2.296378
45.814915	2.299018
45.819022	2.301365
45.823716	2.304005
45.827236	2.307232
45.831343	2.309579
45.834863	2.312806
45.839264	2.315153
45.843371	2.317793
45.846891	2.320727
45.850411	2.322780
45.854812	2.325420
45.859505	2.326887
45.863906	2.329527
45.868013	2.331874
45.872706	2.333634
45.877107	2.335981
45.881507	2.338621
45.885614	2.340968
45.889721	2.343608
45.894121	2.346248
45.898815	2.347715
45.902922	2.350355
45.907615	2.352702
45.911136	2.356222
45.915243	2.358569
45.919350	2.361209
45.923163	2.364143
45.926683	2.367370
45.930790	2.370010
45.934311	2.372944
45.938711	2.375584
45.942231	2.378517
45.946632	2.381158
45.950738	2.383504
45.954552	2.387025
45.958659	2.389372
45.962179	2.392598
45.966286	2.394945
45.970687	2.397585
45.974207	2.400812
45.978314	2.403159
45.982714	2.405506
45.986528	2.409026
45.990635	2.411373
45.994742	2.414013
45.998849	2.416360
46.003249	2.419000
46.007063	2.421934
46.011169	2.424574
46.014690	2.427801
46.018797	2.429854
46.022610	2.433375
46.025544	2.437188
46.029064	2.440415
46.032584	2.443642
46.036105	2.446869
46.039625	2.450096
46.043438	2.453323
46.046372	2.457136
46.049892	2.460363
46.053119	2.464177
46.056346	2.467404
46.059573	2.471511
46.063093	2.474444
46.066027	2.478258
46.069840	2.481778
46.073361	2.484712
46.076588	2.487939
46.080401	2.491165
46.083921	2.494392
46.087442	2.497619
46.091255	2.500846
46.094775	2.503780
46.099176	2.507300
46.103283	2.509647
46.106803	2.512874
46.110617	2.516101
46.113257	2.519914
46.116484	2.524021
46.117950	2.529302
46.120297	2.533995
46.121471	2.539862
46.123818	2.544556
46.126164	2.549250
46.129098	2.553063
46.132031	2.556877
46.134965	2.560690
46.138485	2.564211
46.142299	2.567144
46.146406	2.569784
46.150513	2.572131
46.154620	2.574771
46.159313	2.577118
46.163420	2.579759
46.166941	2.582692
46.171048	2.585332
46.175155	2.587679
46.178381	2.591786
46.181902	2.595013
46.184249	2.599413
46.186595	2.604107
46.188942	2.608801
46.191876	2.612908
46.194223	2.617308
46.196276	2.622002
46.198916	2.626695
46.201556	2.630509
46.204783	2.634322
46.206837	2.639309
46.210064	2.643123
46.213584	2.646057
46.217104	2.649577
46.220918	2.652510
46.225025	2.654857
46.229132	2.657497
46.233532	2.660138
46.237639	2.662484
46.242919	2.664245
46.247026	2.666591
46.251133	2.669232
46.255240	2.671578
46.260227	2.673339
46.264334	2.675979
46.268735	2.678326
46.273135	2.680966
46.277242	2.683313
46.280762	2.686540
46.284869	2.688886
46.288683	2.692113
46.291616	2.696220
46.294550	2.700034
46.296897	2.704727
46.299243	2.709128
46.301297	2.713821
46.303350	2.719102
46.304231	2.725262
46.305697	2.730543
46.307457	2.736116
46.310098	2.740517
46.312738	2.744624
46.317138	2.746971
46.321245	2.749317
46.326525	2.751371
46.330632	2.754011
46.334739	2.756358
46.338260	2.759585
46.341487	2.763398
46.343540	2.766625
46.344420	2.770146
46.345593	2.776013
46.347647	2.780413
46.350874	2.784813
46.353514	2.788627
46.357914	2.790974
46.362901	2.792734
46.367888	2.794494
46.371995	2.796841
46.376102	2.799481
46.380503	2.801828
46.384023	2.805055
46.388423	2.807402
46.391943	2.810922
46.396050	2.813269
46.399864	2.816496
46.403384	2.819722
46.406905	2.822656
46.410425	2.826176
46.414238	2.829110
46.417759	2.832630
46.420692	2.836444
46.423626	2.840257
46.426559	2.844071
46.430373	2.848178
46.433306	2.851991
46.436240	2.855805
46.439174	2.859619
46.442107	2.863726
46.445041	2.867539
46.448561	2.870766
46.452081	2.873993
46.455895	2.877220
46.459415	2.880153
46.463815	2.882794
46.467922	2.885140
46.472323	2.887781
46.476430	2.890421
46.480830	2.892768
46.484937	2.895408
46.488750	2.898341
46.492271	2.901568
46.495791	2.904795
46.499311	2.908022
46.503125	2.911249
46.506058	2.915063
46.509579	2.918289
46.513099	2.921516
46.516619	2.924743
46.520139	2.927677
46.523953	2.931197
46.527473	2.934131
46.530700	2.937944
46.534220	2.941464
46.537741	2.944398
46.541261	2.947918
46.545074	2.950852
46.548595	2.954079
46.551528	2.958186
46.555342	2.961413
46.558862	2.964346
46.562382	2.967573
46.566783	2.969920
46.570303	2.973440
46.574410	2.975787
46.578517	2.978427
46.582917	2.980774
46.587317	2.983121
46.591424	2.985468
46.595825	2.988108
46.599932	2.990455
46.603452	2.992508
46.607266	2.995442
46.610786	2.998962
46.614306	3.001895
46.617240	3.005709
46.620760	3.009229
46.623987	3.013043
46.626920	3.016857
46.629854	3.020964
46.632787	3.024777
46.635721	3.028591
46.638655	3.032404
46.641588	3.036511
46.644815	3.040618
46.647455	3.044432
46.650682	3.048245
46.653616	3.052352
46.657136	3.055286
46.660069	3.059100
46.663590	3.062620
46.667110	3.065553
46.670337	3.069367
46.673857	3.072887
46.677084	3.076701
46.680604	3.079928
46.683244	3.084035
46.686471	3.087848
46.689992	3.090782
46.692925	3.094595
46.696739	3.098116
46.699672	3.101929
46.702606	3.105743
46.705539	3.109850
46.708473	3.113664
46.711406	3.117477
46.714927	3.120704
46.718740	3.123931
46.721674	3.127745
46.725194	3.130971
46.729008	3.134198
46.731941	3.138012
46.735461	3.141532
46.739275	3.144466
46.743382	3.146813
46.746902	3.150333
46.750423	3.153266
46.755410	3.155026
46.759810	3.157667
46.763917	3.160014
46.767437	3.163240
46.771544	3.165881
46.776238	3.168814
46.779758	3.172041
46.783278	3.175268
46.786798	3.178201
46.790612	3.181722
46.793546	3.185535
46.796479	3.189349
46.799413	3.193456
46.802640	3.197270
46.806160	3.200496
46.809680	3.203723
46.812614	3.207830
46.815547	3.211644
46.818481	3.215457
46.822294	3.218684
46.824935	3.222498
46.828748	3.225725
46.831682	3.229832
46.835202	3.232765
46.838429	3.236579
46.841362	3.240979
46.844296	3.244500
46.847229	3.248607
46.850163	3.252420
46.853097	3.256527
46.856030	3.260341
46.859257	3.264154
46.861897	3.267968
46.865124	3.272662
46.868058	3.276769
46.870991	3.280582
46.873925	3.284396
46.876858	3.288209
46.880672	3.291436
46.883605	3.295250
46.887126	3.298477
46.890939	3.301704
46.894460	3.304931
46.897980	3.308451
46.901793	3.311384
46.905314	3.314611
46.908247	3.318425
46.912061	3.321652
46.914701	3.325465
46.917635	3.329572
46.920861	3.333386
46.923502	3.337200
46.926729	3.341013
46.929662	3.345413
46.932009	3.349814
46.934942	3.353627
46.938756	3.356854
46.941690	3.360961
46.944330	3.364775
46.948143	3.368002
46.951077	3.371815
46.954597	3.375042
46.957824	3.378856
46.961344	3.382083
46.964571	3.386190
46.967211	3.390003
46.970732	3.392937
46.974545	3.396457
46.978066	3.399391
46.981586	3.402911
46.984813	3.406725
46.988333	3.409658
46.991853	3.413178
46.995080	3.416992
46.998600	3.419925
47.001534	3.424032
47.005348	3.427259
47.007988	3.431073
47.011215	3.434887
47.014148	3.438994
47.017082	3.442807
47.020015	3.445447
47.022949	3.449554
47.026762	3.452488
47.028816	3.457181
47.032629	3.460408
47.035563	3.464222
47.039083	3.467449
47.042897	3.470676
47.045830	3.474489
47.049351	3.477716
47.053164	3.481237
47.056685	3.484170
47.060205	3.487104
47.063138	3.491211
47.066659	3.494438
47.069592	3.498251
47.073406	3.501771
47.076339	3.505585
47.079860	3.508519
47.083086	3.512625
47.086607	3.515852
47.089540	3.519666
47.093060	3.522893
47.095994	3.526706
47.099808	3.529933
47.102741	3.533747
47.106261	3.536974
47.109488	3.540788
47.113009	3.544308
47.115942	3.548121
47.119462	3.551935
47.122396	3.555749
47.126210	3.559269
47.129143	3.563082
47.132077	3.566896
47.135890	3.570123
47.138530	3.573937
47.142931	3.576283
47.146158	3.580390
47.148798	3.584204
47.152025	3.588018
47.154958	3.592125
47.157305	3.596525
47.160239	3.600632
47.163466	3.604445
47.166106	3.608552
47.169626	3.611779
47.172853	3.615593
47.175786	3.619406
47.179013	3.623220
47.181653	3.627327
47.184587	3.631141
47.188401	3.634368
47.191334	3.638475
47.194854	3.641408
47.198081	3.645515
47.200722	3.649329
47.203948	3.653436
47.206882	3.657249
47.209816	3.661063
47.213336	3.664290
47.216269	3.668103
47.219496	3.672210
47.223016	3.675144
47.226243	3.679251
47.229764	3.682478
47.233284	3.685411
47.237391	3.688051
47.241204	3.691865
47.244725	3.695092
47.248245	3.698319
47.252645	3.700959
47.256459	3.703893
47.259979	3.707119
47.263499	3.710346
47.267313	3.713573
47.270833	3.717387
47.273767	3.721494
47.277580	3.724427
47.280514	3.728241
47.283447	3.732348
47.286968	3.735575
47.289901	3.739388
47.293128	3.743202
47.296062	3.747309
47.299582	3.750536
47.302516	3.754349
47.306036	3.757576
47.309849	3.760803
47.313663	3.764030
47.317183	3.767257
47.320703	3.770191
47.324517	3.773711
47.328037	3.776644
47.331558	3.779871
47.335958	3.782512
47.339478	3.785445
47.343878	3.788085
47.347399	3.791019
47.351212	3.794539
47.355319	3.796886
47.358840	3.800113
47.362947	3.802460
47.366760	3.805980
47.370280	3.808913
47.374094	3.812140
47.377908	3.815367
47.380548	3.819181
47.384068	3.822408
47.387882	3.825635
47.391402	3.828862
47.395215	3.832675
47.399029	3.835902
47.402549	3.839129
47.406070	3.842356
47.410177	3.844703
47.413990	3.847636
47.417510	3.851156
47.421031	3.854090
47.424844	3.857610
47.428365	3.860544
47.431885	3.863771
47.435698	3.866998
47.439512	3.870224
47.443032	3.873451
47.445966	3.877265
47.449486	3.880492
47.453006	3.883719
47.456233	3.887532
47.459167	3.891346
47.462100	3.895160
47.465034	3.899560
47.467967	3.903374
47.470608	3.907774
47.473248	3.911587
47.476475	3.915694
47.478821	3.920388
47.481755	3.924202
47.484689	3.928015
47.487915	3.931829
47.490849	3.936229
47.490849	3.936523
NaN	NaN
47.490849	3.936523
47.493783	3.940630
47.497596	3.943563
47.500236	3.947670
47.504050	3.950897
47.507864	3.954124
47.511384	3.957351
47.514024	3.961164
47.517838	3.964391
47.520771	3.968205
47.523411	3.972899
47.526052	3.976712
47.528692	3.981406
47.530745	3.986099
47.533972	3.990500
47.536319	3.995193
47.539252	3.999300
47.541599	4.003994
47.544826	4.007808
47.546880	4.012501
47.550107	4.016315
47.553040	4.020422
47.555974	4.024236
47.558321	4.028636
47.561254	4.032743
47.564188	4.036556
47.567121	4.040663
47.569761	4.045064
47.572402	4.049171
47.575628	4.052984
47.578562	4.057091
47.581789	4.060905
47.584429	4.064718
47.587363	4.068532
47.590590	4.072639
47.593523	4.076453
47.597337	4.079680
47.600270	4.083493
47.603790	4.086720
47.607604	4.089947
47.611124	4.093174
47.614645	4.096401
47.618458	4.099334
47.621978	4.102855
47.625499	4.105788
47.628432	4.108428
47.631366	4.112242
47.634886	4.115469
47.638700	4.118696
47.642220	4.121923
47.646033	4.124856
47.649847	4.128376
47.653367	4.131310
47.656888	4.134830
47.660115	4.138644
47.663635	4.141577
47.666275	4.145684
47.670382	4.149498
47.673022	4.153311
47.676542	4.156538
47.680649	4.159765
47.684170	4.162992
47.686810	4.166806
47.690623	4.170033
47.694144	4.173260
47.697957	4.176486
47.700891	4.180300
47.704411	4.183527
47.707638	4.187634
47.711158	4.190861
47.714092	4.194381
47.717319	4.198488
47.720252	4.202595
47.723186	4.206409
47.726119	4.210222
47.729053	4.214036
47.732280	4.218143
47.734333	4.222836
47.737560	4.226650
47.739614	4.231050
47.742840	4.235157
47.745187	4.239851
47.748121	4.243665
47.751054	4.247772
47.754281	4.251585
47.757215	4.255692
47.760148	4.259506
47.763962	4.262439
47.766602	4.266253
47.770416	4.269773
47.774229	4.272707
47.777750	4.276227
47.781270	4.279161
47.785083	4.282387
47.788604	4.285614
47.792124	4.288841
47.795938	4.292068
47.799458	4.295295
47.802391	4.299109
47.806205	4.302335
47.809139	4.306149
47.812365	4.309963
47.815006	4.313776
47.818819	4.317297
47.821753	4.321110
47.824686	4.324924
47.827913	4.329031
47.831433	4.332258
47.834367	4.336071
47.838181	4.339298
47.841701	4.342525
47.844634	4.346339
47.848448	4.349566
47.851968	4.352792
47.854902	4.356606
47.858715	4.359833
47.861649	4.363647
47.865169	4.366873
47.868103	4.370687
47.871916	4.373914
47.874850	4.377728
47.877783	4.381835
47.881304	4.385061
47.884531	4.388875
47.887464	4.392689
47.890984	4.396209
47.894211	4.400023
47.896851	4.403836
47.900078	4.407650
47.903012	4.411757
